image_id,label_idx,label_name,pred_idx,pred_name,method,insertion_auc,deletion_auc,faithfulness
ADI-TCGA-CDAKCGRC.tif,0,ADI,0,ADI,integrated_gradients,0.32187529171933416,0.19254769124556334,0.12932760047377082
ADI-TCGA-KIMGQMMV.tif,0,ADI,0,ADI,integrated_gradients,0.685692707747221,0.11517683514393866,0.5705158726032824
ADI-TCGA-DMARMGYG.tif,0,ADI,0,ADI,integrated_gradients,0.5082742517790757,0.3924459080398083,0.11582834373926743
ADI-TCGA-IINMMNWI.tif,0,ADI,0,ADI,integrated_gradients,0.5206133434607182,0.42318956655450163,0.09742377690621656
ADI-TCGA-EDSHLVGP.tif,0,ADI,0,ADI,integrated_gradients,0.1355424030055292,0.18643763494677842,-0.05089523194124923
ADI-TCGA-GKLWYTMF.tif,0,ADI,0,ADI,integrated_gradients,0.5565702650696039,0.27534755937289446,0.2812227056967095
ADI-TCGA-HWPKGLLD.tif,0,ADI,0,ADI,integrated_gradients,0.5995972559961956,0.5337252661306412,0.06587198986555443
ADI-TCGA-GPCDEESK.tif,0,ADI,0,ADI,integrated_gradients,0.5260614562139381,0.45138708992861215,0.07467436628532592
ADI-TCGA-WKESVTRS.tif,0,ADI,0,ADI,integrated_gradients,0.585755224195309,0.4309310342092067,0.1548241899861023
ADI-TCGA-KGWISITI.tif,0,ADI,0,ADI,integrated_gradients,0.664194986568764,0.35088312950916595,0.313311857059598
ADI-TCGA-FGDYWLNA.tif,0,ADI,0,ADI,integrated_gradients,0.5650034640450031,0.4699279816169292,0.0950754824280739
ADI-TCGA-CQLFLFQF.tif,0,ADI,0,ADI,integrated_gradients,0.5840327788004651,0.25817349921911953,0.3258592795813456
ADI-TCGA-ALLCGEAG.tif,0,ADI,0,ADI,integrated_gradients,0.3500416897854302,0.09064878127537668,0.25939290851005353
ADI-TCGA-VCATHNMW.tif,0,ADI,0,ADI,integrated_gradients,0.526534074517549,0.5145458927028813,0.011988181814667653
ADI-TCGA-SPVPYAHD.tif,0,ADI,0,ADI,integrated_gradients,0.568668952950975,0.46548320650821556,0.10318574644275941
ADI-TCGA-QKGCVNPI.tif,0,ADI,0,ADI,integrated_gradients,0.624650236640591,0.2876413973839954,0.33700883925659564
ADI-TCGA-RRFVVHVV.tif,0,ADI,0,ADI,integrated_gradients,0.11235372027615086,0.13122748226858674,-0.018873761992435886
ADI-TCGA-HSYWIFQE.tif,0,ADI,0,ADI,integrated_gradients,0.5401196435652673,0.47973910245113077,0.06038054111413654
ADI-TCGA-YQLMLGPQ.tif,0,ADI,0,ADI,integrated_gradients,0.49375504984986035,0.5314775027986617,-0.03772245294880133
ADI-TCGA-EKGIPQEQ.tif,0,ADI,0,ADI,integrated_gradients,0.4160216073039919,0.2903318212553859,0.12568978604860598
ADI-TCGA-GIVHEYVM.tif,0,ADI,0,ADI,integrated_gradients,0.5166706631489797,0.3605690616834909,0.1561016014654888
ADI-TCGA-FWYSDVRT.tif,0,ADI,0,ADI,integrated_gradients,0.6080675113329198,0.32604664819315077,0.28202086313976904
ADI-TCGA-HWNCGYQE.tif,0,ADI,0,ADI,integrated_gradients,0.6167660277965479,0.6286433630809186,-0.011877335284370738
ADI-TCGA-NSSGRKTF.tif,0,ADI,0,ADI,integrated_gradients,0.43812102508672973,0.2590096540562809,0.17911137103044883
ADI-TCGA-TYVEINHA.tif,0,ADI,0,ADI,integrated_gradients,0.7514761291863397,0.5579312452720478,0.1935448839142918
ADI-TCGA-NFGCDRTW.tif,0,ADI,0,ADI,integrated_gradients,0.5521240884339204,0.36404060423839835,0.188083484195522
ADI-TCGA-HKEEYTAC.tif,0,ADI,0,ADI,integrated_gradients,0.6454638815647923,0.4774402431212366,0.16802363844355567
ADI-TCGA-KWPFSIVG.tif,0,ADI,0,ADI,integrated_gradients,0.5491491696937009,0.3844202298112213,0.16472893988247955
ADI-TCGA-FNDICFPT.tif,0,ADI,0,ADI,integrated_gradients,0.6075758660660358,0.39541699447087014,0.2121588715951656
ADI-TCGA-NLRTACEF.tif,0,ADI,0,ADI,integrated_gradients,0.4104134311806411,0.12022421716945246,0.29018921401118863
ADI-TCGA-CQIWCVFN.tif,0,ADI,0,ADI,integrated_gradients,0.5205518147873226,0.30440022932365535,0.21615158546366725
ADI-TCGA-TIIWPMEV.tif,0,ADI,0,ADI,integrated_gradients,0.6643020708567928,0.500817865813151,0.1634842050436418
ADI-TCGA-ECCCPIIQ.tif,0,ADI,0,ADI,integrated_gradients,0.6459255485283212,0.4511771482555196,0.1947484002728016
ADI-TCGA-NCLPTEHA.tif,0,ADI,0,ADI,integrated_gradients,0.09336418453487566,0.06942198159638792,0.02394220293848774
ADI-TCGA-WHLMWLMY.tif,0,ADI,0,ADI,integrated_gradients,0.39302673837170005,0.366837159730494,0.026189578641206024
ADI-TCGA-KDFCMSSW.tif,0,ADI,0,ADI,integrated_gradients,0.3535255254479125,0.08131783056072892,0.27220769488718355
ADI-TCGA-CTMHNCGF.tif,0,ADI,0,ADI,integrated_gradients,0.5357774005876854,0.4205117111233994,0.115265689464286
ADI-TCGA-CWEYLQIG.tif,0,ADI,0,ADI,integrated_gradients,0.5979113804665394,0.34991933407261966,0.2479920463939197
ADI-TCGA-IMSLHTKV.tif,0,ADI,0,ADI,integrated_gradients,0.3308863155788276,0.26626552144065496,0.06462079413817262
ADI-TCGA-WDVYVGRP.tif,0,ADI,0,ADI,integrated_gradients,0.6259224713774165,0.6158928751666098,0.01002959621080668
ADI-TCGA-DFGTTFYR.tif,0,ADI,0,ADI,integrated_gradients,0.5399623993784188,0.4183626003866084,0.12159979899181045
ADI-TCGA-HTCGCHQM.tif,0,ADI,0,ADI,integrated_gradients,0.4254373988835141,0.33361926281591875,0.09181813606759537
ADI-TCGA-KRYNMWGT.tif,0,ADI,0,ADI,integrated_gradients,0.6080307376675773,0.4260234731901437,0.1820072644774336
ADI-TCGA-KNVQACML.tif,0,ADI,0,ADI,integrated_gradients,0.571212113208021,0.3624920995626599,0.20872001364536114
ADI-TCGA-QFEWYLAR.tif,0,ADI,0,ADI,integrated_gradients,0.5566944211814553,0.3374733184557408,0.2192211027257145
ADI-TCGA-LGSEAKTN.tif,0,ADI,0,ADI,integrated_gradients,0.5927689562295563,0.10541736436076463,0.4873515918687916
ADI-TCGA-EIIVADWP.tif,0,ADI,0,ADI,integrated_gradients,0.3696107801632025,0.059616227135993544,0.3099945530272089
ADI-TCGA-LHWSPAAH.tif,0,ADI,0,ADI,integrated_gradients,0.3194384853469091,0.37724496944807473,-0.05780648410116562
ADI-TCGA-NHCYMFVP.tif,0,ADI,0,ADI,integrated_gradients,0.6457365710660815,0.25114865784998985,0.39458791321609166
ADI-TCGA-KLSCVGHC.tif,0,ADI,0,ADI,integrated_gradients,0.382218823179719,0.1783159689931199,0.2039028541865991
BACK-TCGA-ECSSYIMF.tif,1,BACK,1,BACK,integrated_gradients,0.90585859939456,0.5825715176016093,0.32328708179295074
BACK-TCGA-TANSPCFL.tif,1,BACK,1,BACK,integrated_gradients,0.9838850593566896,0.9784256857633591,0.0054593735933304854
BACK-TCGA-AEETAART.tif,1,BACK,1,BACK,integrated_gradients,0.9311839020252228,0.8810263043642044,0.05015759766101846
BACK-TCGA-WDMRMFAQ.tif,1,BACK,1,BACK,integrated_gradients,0.6230949080735445,0.5875904151052237,0.03550449296832081
BACK-TCGA-HMTCTFAL.tif,1,BACK,1,BACK,integrated_gradients,0.6955890265479684,0.8435279485583305,-0.14793892201036207
BACK-TCGA-WLIGWSTD.tif,1,BACK,1,BACK,integrated_gradients,0.9031469506025315,0.8125502634048462,0.09059668719768532
BACK-TCGA-ECTFLQLS.tif,1,BACK,1,BACK,integrated_gradients,0.8613991373777389,0.555002771988511,0.3063963653892279
BACK-TCGA-TTSCPIWT.tif,1,BACK,1,BACK,integrated_gradients,0.9461441370658576,0.9275597810745239,0.01858435599133379
BACK-TCGA-VHNPRSYD.tif,1,BACK,1,BACK,integrated_gradients,0.867956288456917,0.6136673182249068,0.25428897023201014
BACK-TCGA-PQEAGFNM.tif,1,BACK,1,BACK,integrated_gradients,0.9397425824403763,0.5864420156180858,0.3533005668222905
BACK-TCGA-VWAVRTPS.tif,1,BACK,1,BACK,integrated_gradients,0.9501205503940583,0.7870753109455109,0.16304523944854743
BACK-TCGA-VTFWWCFV.tif,1,BACK,1,BACK,integrated_gradients,0.9149046192690731,0.7589019855856897,0.1560026336833834
BACK-TCGA-DTIKYNDW.tif,1,BACK,1,BACK,integrated_gradients,0.8760835586488247,0.9310499280691148,-0.054966369420290095
BACK-TCGA-WHIGFHSI.tif,1,BACK,1,BACK,integrated_gradients,0.971119260713458,0.8508262252807617,0.12029303543269632
BACK-TCGA-EQFFYVAW.tif,1,BACK,1,BACK,integrated_gradients,0.9649430216662586,0.9540264427661895,0.01091657890006903
BACK-TCGA-QTQNHMQD.tif,1,BACK,1,BACK,integrated_gradients,0.9682306909561157,0.8664294505119324,0.10180124044418326
BACK-TCGA-DECDPEMN.tif,1,BACK,1,BACK,integrated_gradients,0.9705266433954237,0.9253020715713499,0.0452245718240738
BACK-TCGA-VHMVPIQN.tif,1,BACK,1,BACK,integrated_gradients,0.7789903017878531,0.6086390455812215,0.1703512562066316
BACK-TCGA-RYNYGKII.tif,1,BACK,1,BACK,integrated_gradients,0.8850781112909317,0.980977658033371,-0.09589954674243928
BACK-TCGA-CNGCTKDL.tif,1,BACK,1,BACK,integrated_gradients,0.9044742751121521,0.712493269443512,0.19198100566864007
BACK-TCGA-ITSELAAT.tif,1,BACK,1,BACK,integrated_gradients,0.88648734331131,0.5197162046283483,0.36677113868296163
BACK-TCGA-QNLIQAYY.tif,1,BACK,1,BACK,integrated_gradients,0.9793991571664811,0.9292212855815887,0.0501778715848924
BACK-TCGA-KDYEFEEW.tif,1,BACK,1,BACK,integrated_gradients,0.8396436262130738,0.7455704081058502,0.09407321810722358
BACK-TCGA-WFLSMRTT.tif,1,BACK,1,BACK,integrated_gradients,0.8782698154449463,0.6856216852366924,0.1926481302082539
BACK-TCGA-VFMEVVGM.tif,1,BACK,1,BACK,integrated_gradients,0.8582902479171752,0.6542609898000956,0.20402925811707961
BACK-TCGA-AYIAKTGW.tif,1,BACK,1,BACK,integrated_gradients,0.9767117832880468,0.9197533702850342,0.05695841300301252
BACK-TCGA-VHFVLEPM.tif,1,BACK,1,BACK,integrated_gradients,0.906022241152823,0.7063065634667873,0.1997156776860357
BACK-TCGA-WYDSVENV.tif,1,BACK,1,BACK,integrated_gradients,0.8770215522311628,0.552713719010353,0.3243078332208098
BACK-TCGA-WDIPVDVA.tif,1,BACK,1,BACK,integrated_gradients,0.8933298873901367,0.8914700514078141,0.001859835982322644
BACK-TCGA-EHPLYIFA.tif,1,BACK,1,BACK,integrated_gradients,0.8672325441986323,0.5181111539900303,0.349121390208602
BACK-TCGA-PEDFFTKM.tif,1,BACK,1,BACK,integrated_gradients,0.9766008251905443,0.9651306533813475,0.011470171809196739
BACK-TCGA-NPHQWWDN.tif,1,BACK,1,BACK,integrated_gradients,0.89156414732337,0.7276857933402062,0.16387835398316375
BACK-TCGA-MKSWFESA.tif,1,BACK,1,BACK,integrated_gradients,0.959433587193489,0.820840761065483,0.13859282612800605
BACK-TCGA-PQKPAMIE.tif,1,BACK,1,BACK,integrated_gradients,0.9827339667081832,0.9736770296096803,0.00905693709850297
BACK-TCGA-YPRSENEM.tif,1,BACK,1,BACK,integrated_gradients,0.9707646440528332,0.9623972898721694,0.00836735418066381
BACK-TCGA-QTVHGVCL.tif,1,BACK,1,BACK,integrated_gradients,0.9330481719970704,0.6818592723459006,0.25118889965116975
BACK-TCGA-PWKFIMGI.tif,1,BACK,1,BACK,integrated_gradients,0.9313019353151322,0.8031834320724011,0.1281185032427311
BACK-TCGA-WWHEHCLT.tif,1,BACK,1,BACK,integrated_gradients,0.9323094696924089,0.7907216313481331,0.1415878383442758
BACK-TCGA-QENFEQCV.tif,1,BACK,1,BACK,integrated_gradients,0.9544294965267182,0.6672085967659951,0.28722089976072307
BACK-TCGA-YFRVMWKV.tif,1,BACK,1,BACK,integrated_gradients,0.9534582054615021,0.8754317426681518,0.07802646279335024
BACK-TCGA-LKTAGMGL.tif,1,BACK,1,BACK,integrated_gradients,0.7830671612918376,0.7758855468034744,0.007181614488363186
BACK-TCGA-RHNFEVDH.tif,1,BACK,1,BACK,integrated_gradients,0.9797023336403071,0.9696532762050629,0.010049057435244202
BACK-TCGA-IQCDRPFN.tif,1,BACK,1,BACK,integrated_gradients,0.9260650086402894,0.5752879452332853,0.3507770634070041
BACK-TCGA-METGFRPA.tif,1,BACK,1,BACK,integrated_gradients,0.9428503756597638,0.5960420338809491,0.3468083417788147
BACK-TCGA-MDAASAMI.tif,1,BACK,1,BACK,integrated_gradients,0.8169726721942425,0.6952549901604653,0.1217176820337772
BACK-TCGA-KSWRICDV.tif,1,BACK,1,BACK,integrated_gradients,0.9695191729068756,0.8585529309511184,0.11096624195575722
BACK-TCGA-GTNNVGQL.tif,1,BACK,1,BACK,integrated_gradients,0.9728095901012421,0.9403982782363891,0.03241131186485302
BACK-TCGA-YGDQCPRI.tif,1,BACK,1,BACK,integrated_gradients,0.8313577568531038,0.9212519425153733,-0.08989418566226959
BACK-TCGA-MFYYAIRV.tif,1,BACK,1,BACK,integrated_gradients,0.8571061605401338,0.7055689945816994,0.15153716595843436
BACK-TCGA-DWPQLIHS.tif,1,BACK,1,BACK,integrated_gradients,0.9170955348014831,0.9044806545972823,0.012614880204200762
DEB-TCGA-MMLLDPHW.tif,2,DEB,2,DEB,integrated_gradients,0.8650336219742895,0.8356758011085913,0.02935782086569816
DEB-TCGA-QLTMSPSI.tif,2,DEB,2,DEB,integrated_gradients,0.8964447399612983,0.8037089016567917,0.0927358383045066
DEB-TCGA-MWHCQCKF.tif,2,DEB,2,DEB,integrated_gradients,0.8462138349399901,0.6974366942187771,0.14877714072121306
DEB-TCGA-CPQTPDEC.tif,2,DEB,2,DEB,integrated_gradients,0.8820150769641624,0.7729294225596823,0.10908565440448004
DEB-TCGA-VFLRIKDV.tif,2,DEB,2,DEB,integrated_gradients,0.7181836602522526,0.6322430258861278,0.08594063436612476
DEB-TCGA-LVHEMHRE.tif,2,DEB,2,DEB,integrated_gradients,0.8810817047581077,0.7994849664834328,0.08159673827467484
DEB-TCGA-VWNDTFIA.tif,2,DEB,2,DEB,integrated_gradients,0.8405135882319882,0.7425170110585168,0.09799657717347143
DEB-TCGA-GVKLFYRV.tif,2,DEB,2,DEB,integrated_gradients,0.8769749592430889,0.8711345735890791,0.005840385654009794
DEB-TCGA-QFDYQTPI.tif,2,DEB,2,DEB,integrated_gradients,0.8449507315590744,0.774603065547999,0.07034766601107545
DEB-TCGA-EKYADFPP.tif,2,DEB,2,DEB,integrated_gradients,0.7234076957497746,0.6804501774499658,0.04295751829980876
DEB-TCGA-ADCHTGEE.tif,2,DEB,2,DEB,integrated_gradients,0.8736576338927262,0.8034474088135175,0.07021022507920871
DEB-TCGA-ETLRKKNE.tif,2,DEB,2,DEB,integrated_gradients,0.8969206064561148,0.8195059818238952,0.0774146246322196
DEB-TCGA-VGHTSEKY.tif,2,DEB,2,DEB,integrated_gradients,0.8366537622362376,0.6050827566953376,0.23157100554089993
DEB-TCGA-EVPNFEFY.tif,2,DEB,2,DEB,integrated_gradients,0.8168964655534363,0.5593352047773077,0.2575612607761286
DEB-TCGA-KIWNQWTR.tif,2,DEB,2,DEB,integrated_gradients,0.8378537001053337,0.7658829864580184,0.07197071364731522
DEB-TCGA-KGFWTCDW.tif,2,DEB,2,DEB,integrated_gradients,0.800462174541317,0.7803760235733354,0.02008615096798161
DEB-TCGA-TPSQQFMK.tif,2,DEB,2,DEB,integrated_gradients,0.8805187052965631,0.8350500786886551,0.04546862660790796
DEB-TCGA-FGNDPKST.tif,2,DEB,2,DEB,integrated_gradients,0.8175429887406063,0.7378296165005304,0.07971337224007591
DEB-TCGA-KYDSQECN.tif,2,DEB,2,DEB,integrated_gradients,0.8589258027425966,0.7667464523063973,0.09217935043619929
DEB-TCGA-QFFCWDDE.tif,2,DEB,2,DEB,integrated_gradients,0.6727661140460988,0.7186621934128926,-0.04589607936679385
DEB-TCGA-DCCLEIRG.tif,2,DEB,2,DEB,integrated_gradients,0.899476738742087,0.8468479101918639,0.052628828550223106
DEB-TCGA-VSAEWGAK.tif,2,DEB,2,DEB,integrated_gradients,0.7177041070908308,0.7610991145670414,-0.04339500747621061
DEB-TCGA-KPCEEVYY.tif,2,DEB,2,DEB,integrated_gradients,0.7792572916549397,0.5582592056086287,0.220998086046311
