image_id,label_idx,label_name,pred_idx,pred_name,method,insertion_auc,deletion_auc,faithfulness
ADI-TCGA-CDAKCGRC.tif,0,ADI,0,ADI,generic_attention,0.8727508276992012,0.2413094500929583,0.6314413776062429
ADI-TCGA-KIMGQMMV.tif,0,ADI,0,ADI,generic_attention,0.959210007134825,0.16828303418471482,0.7909269729501102
ADI-TCGA-DMARMGYG.tif,0,ADI,0,ADI,generic_attention,0.9168906326836441,0.5800145389698447,0.33687609371379945
ADI-TCGA-IINMMNWI.tif,0,ADI,0,ADI,generic_attention,0.8668712422903627,0.30722741627250805,0.5596438260178547
ADI-TCGA-EDSHLVGP.tif,0,ADI,0,ADI,generic_attention,0.6243862964640721,0.11968901351268867,0.5046972829513834
ADI-TCGA-GKLWYTMF.tif,0,ADI,0,ADI,generic_attention,0.9113287564460189,0.40762936280108986,0.503699393644929
ADI-TCGA-HWPKGLLD.tif,0,ADI,0,ADI,generic_attention,0.9551267270836978,0.37974193858448413,0.5753847884992137
ADI-TCGA-GPCDEESK.tif,0,ADI,0,ADI,generic_attention,0.9049977933487389,0.597042745866347,0.3079550474823919
ADI-TCGA-WKESVTRS.tif,0,ADI,0,ADI,generic_attention,0.882463876833208,0.5441492576012388,0.33831461923196926
ADI-TCGA-KGWISITI.tif,0,ADI,0,ADI,generic_attention,0.9176519531011581,0.3977512350957841,0.5199007180053741
ADI-TCGA-FGDYWLNA.tif,0,ADI,0,ADI,generic_attention,0.8546975367702544,0.42266239405958916,0.43203514271066523
ADI-TCGA-CQLFLFQF.tif,0,ADI,0,ADI,generic_attention,0.930262996891688,0.5570926590519959,0.3731703378396921
ADI-TCGA-ALLCGEAG.tif,0,ADI,0,ADI,generic_attention,0.8621376456320287,0.17496778098400684,0.6871698646480218
ADI-TCGA-VCATHNMW.tif,0,ADI,0,ADI,generic_attention,0.9164493947906884,0.2445326449768618,0.6719167498138267
ADI-TCGA-SPVPYAHD.tif,0,ADI,0,ADI,generic_attention,0.9194158043089556,0.35178471524268395,0.5676310890662717
ADI-TCGA-QKGCVNPI.tif,0,ADI,0,ADI,generic_attention,0.9150802579149604,0.2831858911388554,0.631894366776105
ADI-TCGA-RRFVVHVV.tif,0,ADI,0,ADI,generic_attention,0.6674811853922438,0.2847542938683182,0.3827268915239256
ADI-TCGA-HSYWIFQE.tif,0,ADI,0,ADI,generic_attention,0.9170412107720038,0.3827746880985797,0.5342665226734242
ADI-TCGA-YQLMLGPQ.tif,0,ADI,0,ADI,generic_attention,0.883124241863261,0.3549253936542664,0.5281988482089945
ADI-TCGA-EKGIPQEQ.tif,0,ADI,0,ADI,generic_attention,0.9087001846992644,0.21634890177752825,0.6923512829217362
ADI-TCGA-GIVHEYVM.tif,0,ADI,0,ADI,generic_attention,0.9149636345205363,0.6024669097806327,0.31249672473990364
ADI-TCGA-FWYSDVRT.tif,0,ADI,0,ADI,generic_attention,0.94759793685982,0.2360281215445138,0.7115698153153062
ADI-TCGA-HWNCGYQE.tif,0,ADI,0,ADI,generic_attention,0.9649992333713454,0.3423733932932373,0.6226258400781082
ADI-TCGA-NSSGRKTF.tif,0,ADI,0,ADI,generic_attention,0.8991104871113202,0.37559697286575106,0.5235135142455691
ADI-TCGA-TYVEINHA.tif,0,ADI,0,ADI,generic_attention,0.8587216448859545,0.6358970359712839,0.2228246089146706
ADI-TCGA-NFGCDRTW.tif,0,ADI,0,ADI,generic_attention,0.9280773973528995,0.5881940720579588,0.3398833252949407
ADI-TCGA-HKEEYTAC.tif,0,ADI,0,ADI,generic_attention,0.8828759943108889,0.4972926447464852,0.3855833495644037
ADI-TCGA-KWPFSIVG.tif,0,ADI,0,ADI,generic_attention,0.9033789659314789,0.41094884482794447,0.49243012110353446
ADI-TCGA-FNDICFPT.tif,0,ADI,0,ADI,generic_attention,0.8754379060352221,0.32539953753934237,0.5500383684958797
